vehicle_type_encoded,vehicle_km,vehicle_km_log,transport_private,transport_public,transport_walk/bicycle,flight_freq_score,heating_carbon_factor,electronic_hours_total,electronic_hours_weighted,energy_efficiency_score,diet_carbon_factor,grocery_bill,grocery_bill_log,new_clothes_monthly,clothes_consumption_score,shower_freq_score,recycling_types_count,recycles_any,recycles_paper,recycles_plastic,recycles_glass,recycles_metal,weekly_waste_volume,monthly_waste_score,cooking_appliance_count,energy_intensive_appliances,social_activity_score,body_type_normal,body_type_obese,body_type_overweight,body_type_underweight,is_male,is_female,carbon_emission,vehicle_km_type_interaction,diet_grocery_interaction,lifestyle_composite
0,1030,6.93828448401696,False,True,False,1,0.4,16,16.0,1.0,1.5,152,5.030437921392435,21,4.0,4,2,1,0,0,1,1,20,80,1,1,1,False,False,False,True,1,0,1117,0,2.28,8.666666666666666
0,86,4.465908118654584,False,False,True,3,0.5,26,31.0,0.0,2.5,247,5.5134287461649825,27,4.0,3,3,1,0,1,1,1,40,160,2,0,3,False,False,True,False,0,1,1861,0,6.175,11.0
0,22,3.1354942159291497,False,True,False,3,0.8,41,51.5,0.5,1.0,219,5.393627546352362,17,3.0,1,2,1,0,1,1,0,150,600,3,2,1,False,True,False,False,0,1,2554,0,2.19,6.333333333333333
0,62,4.143134726391533,False,False,True,5,0.4,31,39.5,1.0,2.0,245,5.5053315359323625,19,3.0,1,3,1,1,0,1,1,150,600,2,2,2,False,False,False,True,0,1,2206,0,4.9,7.333333333333333
0,8,2.1972245773362196,False,False,True,5,0.8,26,28.5,1.0,1.0,252,5.53338948872752,22,4.0,3,2,1,0,1,0,1,140,560,1,1,1,False,False,True,False,1,0,3581,0,2.52,8.666666666666666
0,1028,6.9363427358340495,False,True,False,5,0.8,11,16.0,0.0,2.5,259,5.560681631015528,16,3.0,4,1,1,0,1,0,0,30,120,3,2,3,False,False,True,False,0,1,3026,0,6.475,7.666666666666667
0,22,3.1354942159291497,False,False,True,5,0.5,24,24.5,1.0,1.5,189,5.247024072160486,2,1.0,3,1,1,1,0,0,0,20,80,3,2,1,False,False,False,True,0,1,1527,0,2.835,2.0
0,98,4.59511985013459,False,False,True,3,0.3,9,10.5,1.0,2.0,118,4.77912349311153,20,3.0,2,2,1,0,0,1,1,20,80,4,2,3,False,True,False,False,1,0,2067,0,2.36,8.333333333333334
0,211,5.356586274672012,False,True,False,5,0.5,34,39.5,0.5,2.5,120,4.795790545596741,19,3.0,2,3,1,1,1,0,1,30,120,3,2,1,False,True,False,False,1,0,2559,0,3.0,7.333333333333333
1,1074,6.980075940561763,True,False,False,1,0.3,29,35.0,1.0,1.5,262,5.572154032177765,30,4.0,3,2,1,0,0,1,1,15,60,3,1,3,False,False,False,True,1,0,1965,1074,3.93,12.0
0,1620,7.390798521735676,False,True,False,3,0.5,21,22.5,1.0,2.5,134,4.90527477843843,1,1.0,3,1,1,0,0,0,1,60,240,1,0,3,False,False,True,False,1,0,1797,0,3.35,2.3333333333333335
0,74,4.31748811353631,False,False,True,1,0.5,32,37.0,0.5,1.0,232,5.4510384535657,39,4.0,2,4,1,1,1,1,1,100,400,4,3,1,False,False,False,True,0,1,1179,0,2.32,14.0
4,1048,6.955592608396297,True,False,False,5,0.3,41,49.5,1.0,1.0,256,5.54907608489522,1,1.0,3,2,1,0,1,1,0,30,120,5,3,3,False,False,False,True,1,0,2292,4192,2.56,2.3333333333333335
0,46,3.8501476017100584,False,False,True,1,0.5,24,34.5,0.0,2.0,137,4.927253685157205,18,3.0,1,3,1,1,1,0,1,20,80,1,0,3,False,True,False,False,1,0,1040,0,2.74,7.333333333333333
0,1561,7.3537223303996315,False,True,False,1,0.5,19,19.5,0.0,2.0,253,5.537334267018537,35,4.0,4,3,1,0,1,1,1,60,240,3,2,1,False,True,False,False,0,1,1624,0,5.06,13.333333333333334
0,88,4.48863636973214,False,False,True,3,0.3,17,25.0,0.5,1.5,112,4.727387818712341,4,1.0,2,3,1,1,1,0,1,100,400,0,0,3,False,False,False,True,1,0,1473,0,1.68,3.0
0,119,4.787491742782046,False,True,False,3,0.4,6,7.5,1.0,2.5,202,5.313205979041787,33,4.0,1,1,1,0,0,0,1,20,80,3,2,2,False,False,True,False,0,1,1945,0,5.05,12.0
0,505,6.226536669287466,False,True,False,5,0.3,15,19.5,0.5,2.0,195,5.278114659230517,20,3.0,4,4,1,1,1,1,1,5,20,0,0,1,False,False,False,True,0,1,1666,0,3.9,8.333333333333334
1,6959,8.847934753328465,True,False,False,0,0.8,37,46.5,0.0,2.0,251,5.529429087511423,26,4.0,1,2,1,0,1,0,1,30,120,3,2,1,False,True,False,False,1,0,4808,6959,5.02,9.333333333333334
0,57,4.060443010546419,False,False,True,1,0.3,41,51.5,0.5,1.5,277,5.627621113690637,28,4.0,2,2,1,1,1,0,0,140,560,1,0,3,False,False,False,True,0,1,1823,0,4.155,11.0
0,30,3.4339872044851463,False,False,True,0,0.3,26,32.5,0.5,1.0,214,5.3706380281276624,35,4.0,4,3,1,1,1,1,0,90,360,4,2,2,True,False,False,False,0,1,1284,0,2.14,13.666666666666666
0,733,6.598509028614515,False,True,False,5,0.3,23,31.5,0.5,1.0,275,5.62040086571715,22,4.0,4,1,1,0,1,0,0,10,40,1,0,2,False,True,False,False,0,1,2597,0,2.75,9.333333333333334
0,34,3.5553480614894135,False,False,True,5,0.3,30,40.0,0.0,1.0,183,5.214935757608986,12,3.0,2,2,1,1,1,0,0,210,840,4,2,2,False,False,True,False,0,1,2822,0,1.83,5.333333333333333
0,88,4.48863636973214,False,False,True,5,0.8,11,13.0,0.5,1.0,175,5.170483995038151,10,2.0,4,1,1,1,0,0,0,30,120,2,0,1,False,False,True,False,1,0,2607,0,1.75,5.0
2,3954,8.282735880201754,True,False,False,0,0.5,2,2.5,1.0,1.0,95,4.564348191467836,16,3.0,4,2,1,0,0,1,1,120,480,1,1,1,True,False,False,False,1,0,1967,7908,0.95,7.0
0,1378,7.229113877793302,False,True,False,3,0.4,38,49.0,1.0,2.0,253,5.537334267018537,44,4.0,3,2,1,1,1,0,0,90,360,2,1,3,False,True,False,False,0,1,2809,0,5.06,16.666666666666668
0,664,6.499787040655854,False,True,False,3,0.4,25,34.5,1.0,1.0,133,4.897839799950911,50,4.0,2,1,1,1,0,0,0,35,140,3,2,1,False,True,False,False,0,1,2361,0,1.33,17.666666666666668
0,1699,7.438383530044307,False,True,False,0,0.5,16,23.0,1.0,1.0,202,5.313205979041787,47,4.0,1,4,1,1,1,1,1,25,100,0,0,3,True,False,False,False,0,1,855,0,2.02,17.0
0,1702,7.440146680662688,False,True,False,1,0.3,5,6.5,1.0,2.0,226,5.424950017481403,8,2.0,4,1,1,0,1,0,0,10,40,5,3,1,True,False,False,False,1,0,1263,0,4.52,4.333333333333333
0,41,3.7376696182833684,False,False,True,0,0.4,25,26.0,1.0,2.0,147,4.997212273764115,33,4.0,4,3,1,1,1,0,1,140,560,4,3,2,False,False,False,True,0,1,1437,0,2.94,13.0
0,5,1.791759469228055,False,False,True,5,0.5,25,34.5,0.5,1.5,256,5.54907608489522,33,4.0,4,0,0,0,0,0,0,120,480,1,0,1,False,True,False,False,0,1,2942,0,3.84,12.666666666666666
4,3390,8.128880142125638,True,False,False,3,0.3,9,9.0,1.0,2.0,256,5.54907608489522,20,3.0,1,3,1,1,0,1,1,120,480,3,2,2,False,True,False,False,1,0,2500,13560,5.12,7.666666666666667
0,1242,7.1252830915107115,False,True,False,3,0.8,34,40.0,0.5,2.0,111,4.718498871295094,32,4.0,2,2,1,0,1,0,1,35,140,1,0,3,False,False,True,False,0,1,2394,0,2.22,12.333333333333334
0,671,6.51025834052315,False,True,False,3,0.5,12,16.5,0.5,2.5,155,5.049856007249537,31,4.0,4,2,1,1,1,0,0,100,400,4,3,2,False,True,False,False,1,0,2511,0,3.875,12.333333333333334
4,9035,9.108971877587894,True,False,False,0,0.8,26,34.5,0.0,1.0,172,5.153291594497779,48,4.0,4,4,1,1,1,1,1,70,280,1,0,1,False,False,True,False,0,1,1641,36140,1.72,17.666666666666668
0,358,5.883322388488279,False,True,False,3,0.8,34,43.0,0.5,1.0,77,4.356708826689592,14,3.0,3,3,1,1,0,1,1,210,840,4,3,2,False,False,False,True,1,0,2458,0,0.77,6.333333333333333
0,10,2.3978952727983707,False,False,True,1,0.4,39,49.5,1.0,1.0,175,5.170483995038151,44,4.0,4,0,0,0,0,0,0,20,80,4,3,1,False,True,False,False,1,0,2059,0,1.75,16.333333333333332
0,427,6.059123195581797,False,True,False,1,0.4,23,26.5,0.5,1.5,81,4.406719247264253,50,4.0,2,1,1,0,1,0,0,20,80,2,1,2,False,True,False,False,1,0,1985,0,1.215,18.0
0,1191,7.083387847625295,False,True,False,5,0.5,41,50.0,0.0,1.0,242,5.493061443340548,12,3.0,4,3,1,1,1,0,1,20,80,4,3,2,True,False,False,False,1,0,2192,0,2.42,6.0
0,196,5.2832037287379885,False,True,False,1,0.5,15,19.5,0.5,1.0,170,5.14166355650266,2,1.0,1,2,1,1,0,1,0,10,40,0,0,3,True,False,False,False,1,0,627,0,1.7,2.0
4,1144,7.0431599159883405,True,False,False,5,0.3,31,36.5,1.0,2.0,233,5.455321115357702,10,2.0,1,2,1,0,0,1,1,40,160,3,2,3,False,False,False,True,1,0,2418,4576,4.66,4.666666666666667
0,76,4.343805421853684,False,False,True,5,0.4,30,40.5,1.0,1.5,204,5.3230099791384085,9,2.0,4,2,1,1,0,0,1,40,160,3,1,1,True,False,False,False,0,1,1851,0,3.06,4.666666666666667
0,99,4.605170185988092,False,False,True,3,0.5,32,43.5,0.0,2.0,176,5.176149732573829,44,4.0,3,4,1,1,1,1,1,15,60,1,0,3,False,True,False,False,0,1,1814,0,3.52,16.666666666666668
5,2767,7.92588031673756,True,False,False,3,0.3,20,29.5,1.0,2.0,181,5.204006687076795,38,4.0,1,2,1,0,1,0,1,10,40,2,1,2,False,False,False,True,0,1,2091,13835,3.62,13.666666666666666
0,717,6.576469569048224,False,True,False,1,0.4,30,41.5,0.0,1.5,270,5.602118820879701,25,4.0,4,1,1,0,1,0,0,20,80,3,2,1,False,False,False,True,1,0,1492,0,4.05,10.0
0,1521,7.3277805384216315,False,True,False,5,0.4,15,20.0,0.5,2.0,176,5.176149732573829,15,3.0,3,4,1,1,1,1,1,20,80,3,1,2,False,False,True,False,0,1,2257,0,3.52,6.666666666666667
0,1354,7.2115567333138015,False,True,False,3,0.4,23,32.5,0.0,1.0,258,5.556828061699537,35,4.0,2,2,1,1,0,1,0,20,80,1,1,3,False,True,False,False,1,0,2408,0,2.58,13.333333333333334
0,99,4.605170185988092,False,False,True,5,0.3,21,25.5,1.0,2.5,263,5.575949103146316,16,3.0,1,4,1,1,1,1,1,140,560,2,2,1,True,False,False,False,0,1,2520,0,6.575,6.0
1,6512,8.781555458546402,True,False,False,5,0.3,13,19.0,1.0,1.0,222,5.407171771460119,25,4.0,4,3,1,1,1,0,1,20,80,1,1,3,False,False,True,False,1,0,5110,6512,2.22,10.666666666666666
0,45,3.828641396489095,False,False,True,0,0.3,31,35.0,0.5,1.5,155,5.049856007249537,43,4.0,2,1,1,0,0,0,1,5,20,1,0,1,False,True,False,False,0,1,1345,0,2.325,15.333333333333334
2,4097,8.318254328798846,True,False,False,3,0.8,40,48.5,0.5,2.5,192,5.262690188904886,41,4.0,4,3,1,0,1,1,1,150,600,2,2,3,False,False,True,False,0,1,3929,8194,4.8,16.0
0,76,4.343805421853684,False,False,True,0,0.8,40,50.5,1.0,2.5,121,4.804021044733257,31,4.0,1,3,1,1,1,1,0,10,40,2,1,3,True,False,False,False,0,1,1198,0,3.025,11.666666666666666
0,1038,6.946013991099227,False,True,False,1,0.4,32,39.0,0.0,2.5,189,5.247024072160486,50,4.0,1,1,1,0,1,0,0,20,80,5,3,1,False,True,False,False,1,0,2529,0,4.725,17.333333333333332
0,24,3.2188758248682006,False,False,True,0,0.3,25,36.5,1.0,1.0,287,5.662960480135946,38,4.0,1,1,1,0,0,1,0,20,80,2,0,1,False,False,True,False,1,0,1398,0,2.87,13.333333333333334
5,2962,7.993957547573565,True,False,False,0,0.4,29,34.5,1.0,1.0,261,5.568344503761097,46,4.0,2,3,1,1,1,0,1,60,240,2,2,3,True,False,False,False,0,1,1993,14810,2.61,17.0
0,86,4.465908118654584,False,False,True,5,0.4,12,15.0,0.5,1.5,87,4.477336814478207,21,4.0,4,2,1,0,1,1,0,100,400,1,1,1,True,False,False,False,0,1,2200,0,1.305,8.666666666666666
3,3630,8.197263371414335,True,False,False,5,0.5,29,36.0,0.5,1.0,62,4.143134726391533,11,3.0,1,3,1,1,1,0,1,210,840,2,1,3,False,False,True,False,0,1,3088,10890,0.62,5.0
0,11,2.4849066497880004,False,False,True,0,0.5,23,34.0,0.5,1.0,168,5.1298987149230735,7,2.0,1,2,1,1,0,1,0,60,240,2,0,2,False,False,False,True,0,1,656,0,1.68,3.3333333333333335
2,7537,8.92771217382708,True,False,False,3,0.4,27,37.0,0.0,1.5,263,5.575949103146316,29,4.0,2,2,1,0,1,1,0,40,160,5,3,2,False,False,False,True,0,1,3256,15074,3.945,11.0
0,389,5.966146739123692,False,True,False,3,0.8,41,51.0,1.0,1.0,266,5.58724865840025,45,4.0,1,3,1,0,1,1,1,20,80,1,0,1,False,True,False,False,0,1,2341,0,2.66,15.666666666666666
0,579,6.363028103540465,False,True,False,0,0.4,28,36.5,0.5,1.5,237,5.472270673671475,1,1.0,1,3,1,0,1,1,1,60,240,3,2,3,False,True,False,False,0,1,1159,0,3.555,1.6666666666666667
4,3462,8.149890544402423,True,False,False,1,0.8,23,34.5,1.0,1.0,57,4.060443010546419,49,4.0,4,1,1,0,0,0,1,120,480,1,0,3,False,False,False,True,0,1,1875,13848,0.57,18.666666666666668
0,924,6.829793737512425,False,True,False,3,0.5,25,28.0,1.0,1.5,140,4.948759890378168,33,4.0,4,1,1,0,0,0,1,120,480,3,1,3,False,False,False,True,1,0,2242,0,2.1,13.333333333333334
0,1903,7.55171221535131,False,True,False,0,0.4,22,31.0,1.0,1.0,69,4.248495242049359,22,4.0,4,2,1,0,1,0,1,10,40,0,0,1,False,True,False,False,1,0,1079,0,0.69,9.0
3,5509,8.61431990214696,True,False,False,3,0.5,28,31.0,0.0,1.0,89,4.499809670330265,33,4.0,1,2,1,0,1,0,1,50,200,3,3,3,False,True,False,False,0,1,3144,16527,0.89,12.333333333333334
2,9885,9.198874893866904,True,False,False,0,0.3,9,10.0,1.0,2.0,262,5.572154032177765,37,4.0,4,2,1,1,0,1,0,90,360,2,1,3,False,False,False,True,0,1,3561,19770,5.24,14.666666666666666
0,12,2.5649493574615367,False,False,True,0,0.3,28,38.0,1.0,1.0,175,5.170483995038151,44,4.0,2,0,0,0,0,0,0,40,160,0,0,3,True,False,False,False,0,1,1524,0,1.75,16.333333333333332
3,9947,9.205126804923296,True,False,False,1,0.8,27,36.5,0.0,1.0,97,4.584967478670572,4,1.0,1,0,0,0,0,0,0,140,560,4,3,3,False,False,False,True,1,0,3566,29841,0.97,2.6666666666666665
4,6215,8.734881892047483,True,False,False,5,0.5,18,26.5,1.0,2.5,65,4.189654742026425,33,4.0,4,2,1,1,1,0,0,70,280,2,2,3,False,True,False,False,0,1,2682,24860,1.625,13.333333333333334
0,20,3.044522437723423,False,False,True,1,0.4,32,38.0,1.0,1.0,144,4.976733742420574,47,4.0,3,3,1,1,1,1,0,90,360,3,3,1,False,True,False,False,1,0,2046,0,1.44,17.0
3,6086,8.713910628493924,True,False,False,3,0.5,3,3.0,0.0,2.5,298,5.700443573390687,46,4.0,3,0,0,0,0,0,0,10,40,1,0,3,True,False,False,False,0,1,2759,18258,7.45,17.333333333333332
4,724,6.586171654854675,True,False,False,5,0.8,26,32.0,1.0,2.0,149,5.0106352940962555,33,4.0,3,1,1,0,0,0,1,80,320,2,1,3,True,False,False,False,1,0,3272,2896,2.98,13.0
0,1939,7.570443252057374,False,True,False,5,0.3,12,17.0,1.0,1.5,59,4.0943445622221,37,4.0,3,3,1,1,1,1,0,10,40,3,1,3,False,True,False,False,0,1,2668,0,0.885,14.333333333333334
0,8,2.1972245773362196,False,False,True,5,0.4,39,51.0,0.5,1.5,173,5.159055299214529,43,4.0,1,0,0,0,0,0,0,60,240,3,1,2,False,False,False,True,1,0,3119,0,2.595,15.333333333333334
5,8904,9.094368195723762,True,False,False,1,0.3,36,48.0,0.5,1.0,163,5.099866427824199,16,3.0,2,2,1,1,0,0,1,30,120,0,0,3,False,True,False,False,0,1,3740,44520,1.63,7.0
0,8,2.1972245773362196,False,False,True,0,0.8,11,16.0,1.0,1.0,205,5.327876168789581,31,4.0,2,2,1,1,0,0,1,120,480,5,3,2,True,False,False,False,0,1,1369,0,2.05,11.666666666666666
0,830,6.7226297948554485,False,True,False,1,0.8,24,29.0,0.0,1.0,152,5.030437921392435,19,3.0,2,2,1,1,0,1,0,30,120,5,3,3,False,False,True,False,0,1,1604,0,1.52,8.0
4,6776,8.821289805136113,True,False,False,5,0.8,17,25.5,0.0,2.5,57,4.060443010546419,17,3.0,1,2,1,1,0,0,1,80,320,3,3,1,False,False,False,True,1,0,2542,27104,1.425,6.333333333333333
0,465,6.144185634125646,False,True,False,1,0.4,25,37.0,0.5,1.0,252,5.53338948872752,44,4.0,2,2,1,1,1,0,0,70,280,3,2,1,False,False,True,False,1,0,1964,0,2.52,15.666666666666666
0,98,4.59511985013459,False,False,True,3,0.3,30,34.0,1.0,1.0,254,5.541263545158426,5,1.0,3,1,1,0,1,0,0,30,120,0,0,3,False,True,False,False,1,0,2029,0,2.54,3.6666666666666665
0,92,4.532599493153256,False,False,True,5,0.5,20,27.5,1.0,2.5,141,4.955827057601261,39,4.0,2,3,1,1,0,1,1,60,240,3,2,3,False,False,False,True,0,1,2086,0,3.525,14.666666666666666
4,8744,9.076237387452702,True,False,False,0,0.4,2,2.5,0.5,1.5,276,5.6240175061873385,23,4.0,1,3,1,0,1,1,1,30,120,4,3,1,False,False,False,True,1,0,893,34976,4.14,8.333333333333334
0,1263,7.142036574706803,False,True,False,1,0.4,33,45.0,0.0,1.5,224,5.41610040220442,17,3.0,4,1,1,0,0,0,1,210,840,0,0,3,False,False,True,False,1,0,2611,0,3.36,8.0
0,68,4.23410650459726,False,False,True,3,0.8,43,54.5,0.5,2.0,112,4.727387818712341,2,1.0,2,4,1,1,1,1,1,30,120,4,3,1,False,False,False,True,0,1,1279,0,2.24,1.6666666666666667
0,81,4.406719247264253,False,False,True,5,0.8,37,46.5,0.5,2.5,70,4.2626798770413155,30,4.0,1,2,1,1,0,1,0,60,240,3,3,2,False,True,False,False,0,1,2947,0,1.75,11.0
0,708,6.5638555265321274,False,True,False,0,0.4,39,47.0,0.0,2.0,147,4.997212273764115,24,4.0,4,3,1,1,0,1,1,180,720,4,2,2,False,False,False,True,0,1,1504,0,2.94,10.0
0,433,6.073044534100405,False,True,False,5,0.4,29,38.0,1.0,2.0,290,5.673323267171493,15,3.0,1,2,1,0,1,1,0,30,120,5,3,2,False,False,False,True,0,1,2099,0,5.8,6.0
0,29,3.4011973816621555,False,False,True,3,0.8,29,37.5,1.0,1.5,128,4.859812404361672,37,4.0,4,1,1,0,0,1,0,20,80,3,2,3,False,True,False,False,0,1,2344,0,1.92,14.666666666666666
0,1041,6.948897222313312,False,True,False,0,0.8,22,26.5,1.0,2.5,101,4.624972813284271,22,4.0,1,1,1,0,1,0,0,35,140,4,3,1,True,False,False,False,0,1,1442,0,2.525,8.0
5,5653,8.640118538253535,True,False,False,1,0.3,0,0.0,1.0,2.5,132,4.890349128221754,43,4.0,1,2,1,1,0,1,0,100,400,1,0,3,False,True,False,False,1,0,4240,28265,3.3,15.666666666666666
2,7434,8.913953858894255,True,False,False,5,0.3,10,14.5,0.5,2.5,248,5.517452896464707,27,4.0,4,1,1,0,0,0,1,80,320,3,3,2,True,False,False,False,1,0,4768,14868,6.2,11.0
0,25,3.258096538021482,False,False,True,3,0.5,0,0.0,0.5,2.0,81,4.406719247264253,18,3.0,2,2,1,0,0,1,1,15,60,4,3,1,False,False,False,True,1,0,1196,0,1.62,7.0
4,9700,9.179984251961283,True,False,False,1,0.3,34,43.0,1.0,1.0,260,5.564520407322694,34,4.0,4,1,1,0,1,0,0,120,480,2,1,2,True,False,False,False,0,1,1722,38800,2.6,13.333333333333334
0,1934,7.5678626054638825,False,True,False,3,0.4,22,26.5,1.0,1.0,136,4.919980925828125,7,2.0,4,3,1,1,1,1,0,20,80,4,3,3,True,False,False,False,1,0,1612,0,1.36,4.666666666666667
0,1755,7.470793774195062,False,True,False,3,0.3,36,47.5,0.0,1.0,88,4.48863636973214,45,4.0,3,2,1,1,0,0,1,20,80,1,0,2,False,False,True,False,0,1,2020,0,0.88,16.666666666666668
0,36,3.6109179126442243,False,False,True,1,0.8,28,33.5,0.5,1.0,210,5.351858133476067,40,4.0,1,1,1,0,0,0,1,80,320,2,1,2,False,False,False,True,0,1,1709,0,2.1,14.333333333333334
4,3014,8.011355109161286,True,False,False,1,0.3,17,20.0,0.0,1.0,213,5.365976015021851,2,1.0,3,2,1,0,0,1,1,60,240,4,2,3,False,False,True,False,1,0,1544,12056,2.13,2.6666666666666665
1,5787,8.663542087751374,True,False,False,0,0.5,12,17.5,0.0,2.5,204,5.3230099791384085,17,3.0,4,3,1,1,1,0,1,25,100,3,1,1,False,False,False,True,0,1,2456,5787,5.1,7.333333333333333
0,48,3.8918202981106265,False,False,True,5,0.5,28,35.5,0.0,1.5,268,5.594711379601839,36,4.0,3,2,1,0,1,1,0,50,200,2,2,2,False,True,False,False,0,1,2883,0,4.02,13.666666666666666
0,81,4.406719247264253,False,False,True,5,0.4,19,24.0,1.0,1.0,169,5.135798437050262,14,3.0,4,0,0,0,0,0,0,20,80,2,1,3,True,False,False,False,1,0,2452,0,1.69,7.0
0,1360,7.215975002651466,False,True,False,3,0.4,38,46.0,1.0,2.5,200,5.303304908059076,38,4.0,3,2,1,0,0,1,1,120,480,3,2,1,False,False,False,True,1,0,2476,0,5.0,14.0
0,1738,7.461065514354283,False,True,False,3,0.3,26,36.0,1.0,1.0,104,4.653960350157523,15,3.0,1,2,1,1,1,0,0,20,80,1,1,3,False,False,False,True,0,1,1365,0,1.04,6.333333333333333
0,62,4.143134726391533,False,False,True,0,0.8,27,36.5,0.0,1.5,251,5.529429087511423,22,4.0,3,2,1,0,1,0,1,120,480,3,3,2,True,False,False,False,0,1,1564,0,3.765,9.0
3,7174,8.878358040627822,True,False,False,3,0.3,25,27.5,0.5,2.0,213,5.365976015021851,44,4.0,4,1,1,0,0,0,1,20,80,4,2,2,False,True,False,False,0,1,3582,21522,4.26,16.666666666666668
2,5030,8.523374050491318,True,False,False,0,0.5,28,30.0,0.0,1.5,89,4.499809670330265,45,4.0,1,1,1,0,0,0,1,50,200,4,3,2,False,False,False,True,0,1,2313,10060,1.335,16.0
0,58,4.07753744390572,False,False,True,1,0.3,37,45.5,0.5,2.5,186,5.231108616854587,25,4.0,3,1,1,0,0,1,0,60,240,3,1,1,False,False,False,True,1,0,1781,0,4.65,9.666666666666666
0,1878,7.538494999413465,False,True,False,0,0.5,32,37.0,0.5,1.0,243,5.497168225293202,27,4.0,1,3,1,1,0,1,1,180,720,3,2,1,False,True,False,False,1,0,1747,0,2.43,9.666666666666666
0,821,6.71174039505618,False,True,False,0,0.3,17,17.0,0.5,1.5,158,5.0689042022202315,25,4.0,1,1,1,0,0,1,0,5,20,2,2,2,True,False,False,False,0,1,1026,0,2.37,9.333333333333334
0,1342,7.202661196523238,False,True,False,1,0.4,11,14.5,0.5,1.5,253,5.537334267018537,38,4.0,2,2,1,0,1,0,1,10,40,4,2,2,True,False,False,False,1,0,1560,0,3.795,14.0
5,6727,8.814033201652784,True,False,False,5,0.8,43,52.5,0.0,2.5,223,5.4116460518550396,46,4.0,4,1,1,0,0,0,1,120,480,2,0,1,False,True,False,False,0,1,5754,33635,5.575,17.0
0,44,3.8066624897703196,False,True,False,3,0.5,32,36.5,1.0,1.0,238,5.476463551931511,6,2.0,1,1,1,0,1,0,0,60,240,2,0,3,False,False,True,False,1,0,1947,0,2.38,3.3333333333333335
0,35,3.58351893845611,False,True,False,1,0.4,19,26.5,0.5,1.5,84,4.442651256490317,29,4.0,2,0,0,0,0,0,0,10,40,2,1,1,False,False,False,True,1,0,1272,0,1.26,10.666666666666666
0,1907,7.553810852008231,False,True,False,1,0.8,13,17.5,1.0,1.5,244,5.501258210544727,36,4.0,4,2,1,1,0,0,1,120,480,1,0,1,False,False,False,True,0,1,1693,0,3.66,13.666666666666666
0,117,4.770684624465665,False,True,False,0,0.8,23,24.0,0.5,1.0,261,5.568344503761097,16,3.0,2,4,1,1,1,1,1,150,600,1,0,3,True,False,False,False,0,1,1490,0,2.61,7.0
0,41,3.7376696182833684,False,False,True,1,0.5,22,29.0,0.5,1.5,62,4.143134726391533,21,4.0,2,1,1,0,1,0,0,90,360,4,3,1,False,False,True,False,1,0,1428,0,0.93,8.0
3,7804,8.962519832949532,True,False,False,3,0.4,24,35.0,0.0,1.5,181,5.204006687076795,28,4.0,2,3,1,1,1,0,1,15,60,2,1,1,False,False,False,True,1,0,2678,23412,2.715,10.333333333333334
5,5659,8.641179171197228,True,False,False,0,0.5,13,16.5,1.0,1.0,235,5.4638318050256105,19,3.0,1,2,1,0,0,1,1,140,560,1,1,2,False,True,False,False,0,1,2902,28295,2.35,7.333333333333333
0,6,1.9459101490553132,False,False,True,0,0.5,19,23.5,0.5,2.0,285,5.655991810819852,8,2.0,1,3,1,1,1,0,1,80,320,4,3,1,False,True,False,False,0,1,868,0,5.7,3.3333333333333335
0,1636,7.400620577371135,False,True,False,1,0.8,37,44.0,1.0,2.0,95,4.564348191467836,22,4.0,4,1,1,1,0,0,0,40,160,2,0,3,True,False,False,False,1,0,1876,0,1.9,9.666666666666666
1,2678,7.893198869544609,True,False,False,3,0.4,2,2.5,1.0,2.5,200,5.303304908059076,7,2.0,1,2,1,0,1,1,0,5,20,3,1,1,False,True,False,False,1,0,2881,2678,5.0,3.0
0,1709,7.444248649496705,False,True,False,3,0.4,3,4.0,0.0,2.0,116,4.762173934797756,34,4.0,2,2,1,0,0,1,1,15,60,4,3,2,True,False,False,False,1,0,2007,0,2.32,12.666666666666666
3,647,6.473890696352274,True,False,False,3,0.4,26,27.0,1.0,2.0,123,4.820281565605037,4,1.0,3,0,0,0,0,0,0,180,720,2,2,1,True,False,False,False,0,1,1995,1941,2.46,2.6666666666666665
0,1965,7.583756300707112,False,True,False,0,0.5,29,40.0,1.0,1.0,284,5.652489180268651,39,4.0,2,3,1,1,0,1,1,20,80,3,3,1,True,False,False,False,1,0,984,0,2.84,14.0
0,59,4.0943445622221,False,False,True,3,0.5,24,33.5,0.0,2.5,258,5.556828061699537,34,4.0,4,4,1,1,1,1,1,100,400,2,2,1,False,False,True,False,0,1,2003,0,6.45,13.0
0,81,4.406719247264253,False,False,True,3,0.5,22,31.5,0.5,2.0,101,4.624972813284271,36,4.0,4,3,1,1,1,0,1,20,80,0,0,3,False,False,False,True,0,1,1278,0,2.02,14.333333333333334
0,321,5.7745515455444085,False,True,False,5,0.8,13,15.0,0.0,1.0,252,5.53338948872752,32,4.0,4,2,1,0,0,1,1,80,320,4,3,3,False,True,False,False,1,0,3884,0,2.52,13.0
0,49,3.912023005428146,False,False,True,5,0.8,29,39.5,0.5,2.0,110,4.709530201312334,12,3.0,3,1,1,0,1,0,0,120,480,4,3,3,False,False,True,False,0,1,3115,0,2.2,6.0
0,80,4.394449154672439,False,False,True,5,0.4,36,45.0,1.0,2.5,215,5.375278407684165,33,4.0,4,4,1,1,1,1,1,140,560,2,0,3,False,True,False,False,1,0,4039,0,5.375,13.333333333333334
